Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Leuconostocaceae*Weissella,0.0,-0.35,0.276,0.096,0.32293333333333335,61.293406353404436,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospira,-0.2483117551138902,-0.595,0.083,0.193,0.7178666666666667,72.62872599809039,-0.02397014832507456
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Oceanospirillales*Halomonadaceae*Halomonas,0.2504163803547484,-0.084,0.595,0.193,0.6594,92.58143669928864,0.6955424594673296
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Morganellaceae*Providencia,0.0,-0.312,0.358,0.091,0.2763333333333333,59.481912431635095,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Pseudomonadales*Pseudomonadaceae*Pseudomonas,0.0,-0.313,0.3,0.101,0.37433333333333335,60.199995260816536,0.33426798937217
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Marinifilaceae*Butyricimonas,0.0,-0.441,0.192,0.125,0.41446666666666665,85.25717472256495,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Citrobacter,0.0,-0.352,0.41,0.115,0.3280666666666667,59.541424094939096,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Marinifilaceae*Odoribacter,0.0,-0.404,0.255,0.12,0.40273333333333333,114.97012058349024,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Lactobacillaceae*Pediococcus,0.0,-0.432,0.272,0.127,0.47546666666666665,60.199995260816536,0.33426798937217
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Eisenbergiella,0.0,-0.274,0.42,0.121,0.4053333333333333,68.21553150442453,0.33426798937217
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*Colidextribacter,-0.2127596761649833,-0.571,0.137,0.177,0.5764666666666667,91.09588174995399,0.02732065966780656
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Actinobacteriota*Coriobacteriia*Coriobacteriales*Eggerthellaceae*Senegalimassilia,0.0,-0.381,0.217,0.118,0.5239333333333334,64.62958470937672,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Ruminococcaceae*Negativibacillus,-0.2063181418950374,-0.588,0.115,0.18,0.5847333333333333,75.21525968369342,0.0366138292147736
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Sellimonas,0.0,-0.333,0.4,0.115,0.37853333333333333,79.41380928453309,0.33426798937217
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_AC2044_group,0.0,-0.408,0.232,0.117,0.4544,61.847536857477564,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales*Anaerovoracaceae*Family_XIII_AD3011_group,0.0,-0.459,0.221,0.145,0.4988666666666667,96.70569300599568,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Lachnospiraceae_UCG-004,0.0,-0.556,0.173,0.174,0.5530666666666667,88.82536699756314,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Lactobacillales*Leuconostocaceae*Leuconostoc,0.0,-0.378,0.291,0.128,0.489,62.34430156174553,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales*Desulfovibrionaceae*Mailhella,0.0,-0.383,0.314,0.129,0.46266666666666667,61.41611583468937,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Oscillospiraceae*Flavonifractor,-0.20757314836677176,-0.559,0.113,0.18,0.675,104.49081002821929,0.03480323760171886
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Tuzzerella,0.0,-0.423,0.272,0.113,0.3776,98.75798621661193,0.3342679893721695
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelatoclostridiaceae*Candidatus_Stoquefichus,0.0,-0.319,0.311,0.115,0.4533333333333333,60.744240648758215,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Turicibacter,0.0,-0.472,0.183,0.134,0.4722,70.15255820966395,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Fusobacteriota*Fusobacteriia*Fusobacteriales*Fusobacteriaceae*Cetobacterium,0.0,-0.342,0.34,0.105,0.3480666666666667,59.600995299672114,0.3342679893721695
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Eubacteriales*Eubacteriaceae*Eubacterium,0.0,-0.352,0.264,0.098,0.3354,71.42673746810972,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Kosakonia,0.0,-0.393,0.36,0.137,0.4775333333333333,59.959676238243695,0.3342679893721697
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Butyricicoccaceae*UCG-008,0.0,-0.318,0.359,0.104,0.35786666666666667,60.50174899279723,0.3342679893721695
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*CAG-56,0.0,-0.311,0.388,0.12,0.43193333333333334,68.01119157306323,0.3342679893721695
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Oscillospirales*Butyricicoccaceae*UCG-009,0.0,-0.444,0.255,0.14,0.4742,70.01239330487105,0.33426798937217
