Covariate,Cell Type,Final Parameter,HDI 3%,HDI 97%,SD,Inclusion probability,Expected Sample,log2-fold change
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Desulfobacterota*Desulfovibrionia*Desulfovibrionales*Desulfovibrionaceae*Desulfovibrio,0.0,-0.028,0.042,0.017,0.631,24.30341637937806,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Proteobacteria*Gammaproteobacteria*Enterobacterales*Enterobacteriaceae*Raoultella,0.007584765156367415,-0.067,0.103,0.049,0.9854666666666667,17.06793739535607,0.013640228327287852
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Bacilli*Erysipelotrichales*Erysipelotrichaceae*Holdemanella,0.031917222692957964,-0.017,0.101,0.031,0.8022666666666667,22.635832395098447,0.04874454414796863
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Tyzzerella,0.0,-0.103,0.018,0.029,0.3641333333333333,21.946703197091807,0.0026977252498890936
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Bacteroidota*Bacteroidia*Bacteroidales*Rikenellaceae*Rikenellaceae_RC9_gut_group,0.002695782620862486,-0.08,0.044,0.028,0.7135333333333334,17.310490670001716,0.006586917468322325
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*GCA-900066755,0.0,,,0.0,0.0,28.634633083842168,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Peptostreptococcales-Tissierellales*Peptostreptococcales-Tissierellales_fa*Finegoldia,-0.03723609691950243,-0.091,0.016,0.031,0.6778666666666666,18.885243223831306,-0.051022607117937366
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Clostridia*Lachnospirales*Lachnospiraceae*Tuzzerella,0.0,-0.035,0.061,0.017,0.2512,18.701746817686676,0.002697725249889413
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales*Acidaminococcaceae*Phascolarctobacterium,0.014225961181780582,-0.037,0.075,0.029,0.8333333333333334,60.87623650479023,0.023221448898723022
"C(host_disease, Treatment('Healthy'))[T.IBS]",Bacteria*Firmicutes*Negativicutes*Acidaminococcales*Acidaminococcaceae*Acidaminococcus,0.0,-0.043,0.049,0.014,0.2954,18.239999043534144,0.002697725249889413
